Client_Num,Card_Category,Annual_Fees,Activation_30_Days,Customer_Acq_Cost,Week_Start_Date,Week_Num,Qtr,current_year,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Vol,Avg_Utilization_Ratio,Use Chip,Exp Type,Interest_Earned,Delinquent_Acc,Customer_Age,Gender,Dependent_Count,Education_Level,Marital_Status,state_cd,Zipcode,Car_Owner,House_Owner,Personal_loan,contact,Customer_Job,Income,Cust_Satisfaction_Score
713084208,Blue,150,1,109,02-04-2023,Week-14,Q2,2023,4373.0,0,2397,46,0.0,Swipe ,Food,599.25,0,38,F,1,Uneducated,Single,NY,91750,yes,yes,no,unknown,Businessman,26613,3
713086008,Blue,445,0,86,02-04-2023,Week-14,Q2,2023,2609.0,2439,1731,34,0.935,Swipe ,Bills,138.48,0,55,F,2,Uneducated,Married,NY,91750,no,no,yes,cellular,Selfemployeed,14975,3
713086908,Blue,150,1,93,02-04-2023,Week-14,Q2,2023,2212.0,1670,2520,51,0.755,Swipe ,Bills,327.6,0,45,M,4,Graduate,Married,CA,91750,no,no,no,unknown,Selfemployeed,29062,1
713087958,Blue,250,1,97,02-04-2023,Week-14,Q2,2023,34516.0,1337,7919,85,0.039,Swipe ,Grocery,791.9,0,36,M,3,Graduate,Married,TX,91750,no,yes,yes,cellular,Selfemployeed,109016,3
713089458,Blue,140,1,71,02-04-2023,Week-14,Q2,2023,6130.0,808,3411,78,0.132,Swipe ,Fuel,511.65,0,39,F,3,Doctorate,Married,CA,91750,no,no,no,unknown,Govt,37108,3
713090658,Blue,385,0,79,02-04-2023,Week-14,Q2,2023,2599.0,1407,8061,98,0.541,Swipe ,Food,1128.54,0,45,M,4,High School,Married,CA,91750,no,yes,no,cellular,Govt,110658,3
713094483,Blue,220,1,82,02-04-2023,Week-14,Q2,2023,4391.0,0,4741,78,0.0,Chip ,Fuel,331.87,0,52,M,2,High School,Single,NY,91750,yes,no,no,telephone,Selfemployeed,76382,1
713095533,Blue,250,1,90,02-04-2023,Week-14,Q2,2023,2333.0,1485,1198,31,0.637,Swipe ,Bills,143.76,0,60,F,1,Graduate,Single,TX,91750,no,yes,no,unknown,Selfemployeed,9535,2
713096583,Blue,245,1,118,02-04-2023,Week-14,Q2,2023,1438.3,544,2294,40,0.378,Chip ,Grocery,206.46,0,30,F,1,Graduate,Married,MI,91750,no,no,no,cellular,White-collar,25025,1
713101383,Blue,290,1,108,02-04-2023,Week-14,Q2,2023,1834.0,0,5402,87,0.0,Swipe ,Grocery,756.28,0,40,M,3,Graduate,Married,TX,91750,no,yes,no,unknown,Businessman,98857,2
713102733,Gold,490,0,77,02-04-2023,Week-14,Q2,2023,15987.0,1766,8195,94,0.11,Swipe ,Grocery,1966.8,0,53,M,1,Graduate,Married,FL,91750,yes,no,no,cellular,Govt,111797,3
713104458,Blue,200,1,70,02-04-2023,Week-14,Q2,2023,7869.0,0,998,25,0.0,Swipe ,Fuel,149.7,0,41,F,4,High School,Single,NY,91750,no,yes,no,unknown,Selfemployeed,5525,3
713105508,Silver,125,0,138,02-04-2023,Week-14,Q2,2023,34516.0,2040,3754,53,0.059,Chip ,Entertainment,262.78,0,51,F,1,Graduate,Single,TX,91750,no,no,no,cellular,Blue-collar,41571,1
713108433,Blue,270,1,99,02-04-2023,Week-14,Q2,2023,6052.0,1720,1476,37,0.284,Swipe ,Fuel,339.48,0,61,M,1,Graduate,Single,NJ,91750,no,yes,no,cellular,Selfemployeed,14975,1
713110908,Blue,110,0,96,02-04-2023,Week-14,Q2,2023,2607.0,1966,1719,45,0.754,Swipe ,Entertainment,275.04,0,44,F,4,High School,Single,CA,91750,yes,yes,no,cellular,Selfemployeed,14975,1
713111883,Blue,350,0,120,02-04-2023,Week-14,Q2,2023,25837.0,1812,3783,70,0.07,Swipe ,Grocery,491.79,0,60,M,1,Graduate,Single,NY,91750,yes,no,no,cellular,Blue-collar,42119,3
713114133,Blue,275,1,72,02-04-2023,Week-14,Q2,2023,1443.0,0,2092,38,0.0,Chip ,Fuel,418.4,0,29,F,1,Graduate,Single,NY,91750,no,yes,no,unknown,Businessman,21438,3
713115483,Blue,320,1,79,02-04-2023,Week-14,Q2,2023,1684.0,0,2275,45,0.0,Swipe ,Fuel,409.5,0,51,F,2,Graduate,Single,FL,91750,no,yes,yes,cellular,Businessman,24664,1
713118183,Blue,430,1,96,02-04-2023,Week-14,Q2,2023,13427.0,1562,13117,108,0.116,Chip ,Travel,3803.93,0,55,M,2,Graduate,Married,WA,91750,no,yes,no,unknown,White-collar,125071,3
713119308,Blue,450,0,128,02-04-2023,Week-14,Q2,2023,1852.0,0,4339,82,0.0,Swipe ,Food,390.51,0,47,F,3,Uneducated,Single,CA,91750,no,yes,yes,cellular,Blue-collar,58254,3
713120433,Blue,395,0,88,02-04-2023,Week-14,Q2,2023,5431.0,2007,4569,82,0.37,Swipe ,Grocery,959.49,0,46,M,1,Uneducated,Married,TX,91750,yes,yes,no,cellular,Businessman,69005,2
713121408,Blue,385,1,127,02-04-2023,Week-14,Q2,2023,3976.0,1667,4372,69,0.419,Swipe ,Entertainment,480.92,0,42,M,4,Graduate,Unknown,NJ,91750,no,no,no,cellular,White-collar,59346,1
713124558,Blue,340,0,47,02-04-2023,Week-14,Q2,2023,7210.0,782,4249,75,0.108,Swipe ,Fuel,1062.25,0,46,F,3,Graduate,Married,FL,91750,yes,yes,yes,cellular,Blue-collar,55154,2
713126733,Blue,465,0,120,02-04-2023,Week-14,Q2,2023,17539.0,2517,1220,30,0.144,Swipe ,Food,280.6,1,51,F,1,High School,Married,CA,91750,no,no,no,cellular,Selfemployeed,10214,1
713127708,Blue,250,0,85,02-04-2023,Week-14,Q2,2023,2230.0,0,3766,63,0.0,Chip ,Bills,301.28,1,45,M,2,Graduate,Married,GA,91750,no,yes,no,cellular,Retirees,41758,3
713128833,Blue,405,0,67,02-04-2023,Week-14,Q2,2023,6511.0,1790,1478,38,0.275,Swipe ,Entertainment,428.62,1,44,M,1,Unknown,Married,PA,91750,no,yes,no,cellular,Selfemployeed,14975,1
713131158,Blue,125,1,98,02-04-2023,Week-14,Q2,2023,10286.0,0,8199,59,0.0,Swipe ,Grocery,1475.82,1,51,M,1,Uneducated,Married,NY,91750,no,no,yes,cellular,Govt,111929,2
713132133,Blue,110,1,96,02-04-2023,Week-14,Q2,2023,2720.0,1694,5103,81,0.623,Chip ,Fuel,663.39,1,49,M,4,Uneducated,Married,TX,91750,no,yes,no,cellular,White-collar,93146,2
713133258,Silver,225,1,67,02-04-2023,Week-14,Q2,2023,34516.0,2008,8872,86,0.058,Swipe ,Bills,798.48,0,42,M,2,Graduate,Single,CA,91750,no,yes,no,cellular,White-collar,117122,2
713134458,Blue,350,1,100,02-04-2023,Week-14,Q2,2023,13219.0,0,1097,24,0.0,Swipe ,Bills,208.43,0,32,F,1,Graduate,Single,CA,91750,yes,no,no,cellular,Selfemployeed,6550,2
713135883,Blue,125,1,98,02-04-2023,Week-14,Q2,2023,4315.0,717,1723,51,0.166,Swipe ,Bills,103.38,0,41,F,3,High School,Single,CA,91750,no,no,no,cellular,Selfemployeed,14975,3
713137233,Blue,450,0,112,02-04-2023,Week-14,Q2,2023,27756.0,1789,994,24,0.064,Swipe ,Travel,238.56,0,41,F,3,Unknown,Married,CO,91750,no,yes,no,cellular,Selfemployeed,5225,2
713138433,Blue,290,1,95,02-04-2023,Week-14,Q2,2023,14782.0,1020,3206,54,0.069,Chip ,Fuel,192.36,0,35,F,4,Uneducated,Single,NY,91750,no,no,no,cellular,Blue-collar,35530,1
713144208,Blue,250,1,41,02-04-2023,Week-14,Q2,2023,9989.0,568,2053,49,0.057,Swipe ,Fuel,472.19,0,39,F,4,High School,Married,NY,91750,yes,no,no,cellular,White-collar,20780,2
713146683,Blue,420,0,114,02-04-2023,Week-14,Q2,2023,4460.0,0,5473,79,0.0,Swipe ,Bills,547.3,0,48,M,4,Graduate,Married,FL,91750,no,no,yes,cellular,White-collar,99703,1
713149683,Blue,150,1,75,02-04-2023,Week-14,Q2,2023,9297.0,1668,1264,31,0.179,Swipe ,Travel,126.4,0,49,F,1,Graduate,Married,TX,91750,no,yes,no,cellular,Blue-collar,10919,2
713151258,Blue,400,0,118,02-04-2023,Week-14,Q2,2023,3065.0,0,3524,69,0.0,Online ,Grocery,458.12,0,47,F,2,High School,Unknown,FL,91750,yes,yes,no,unknown,Businessman,38274,3
713152383,Blue,435,0,75,02-04-2023,Week-14,Q2,2023,2840.0,2517,4405,82,0.886,Swipe ,Grocery,925.05,0,38,M,1,High School,Single,TX,91750,yes,no,no,cellular,Selfemployeed,60733,3
713153733,Blue,190,1,78,02-04-2023,Week-14,Q2,2023,2520.0,1473,2061,36,0.585,Chip ,Fuel,597.69,0,42,F,3,Graduate,Unknown,FL,91750,yes,no,no,unknown,Selfemployeed,20928,1
713158083,Blue,410,0,82,02-04-2023,Week-14,Q2,2023,7327.0,0,2185,41,0.0,Chip ,Food,262.2,0,48,F,3,Graduate,Married,CA,91750,yes,no,no,cellular,White-collar,23176,3
713159133,Silver,355,1,77,02-04-2023,Week-14,Q2,2023,14143.0,1472,13785,117,0.104,Chip ,Travel,1654.2,0,39,M,1,Graduate,Single,MI,91750,yes,no,yes,cellular,White-collar,141396,3
713160258,Blue,175,1,88,02-04-2023,Week-14,Q2,2023,3034.0,2033,4349,90,0.67,Swipe ,Bills,1261.21,0,62,M,0,Graduate,Married,TX,91750,yes,no,no,cellular,Blue-collar,58730,3
713162358,Blue,495,1,101,02-04-2023,Week-14,Q2,2023,9595.0,509,4050,72,0.053,Swipe ,Entertainment,324.0,0,51,F,2,Graduate,Single,NY,91750,yes,no,no,cellular,Blue-collar,48750,1
713163258,Blue,270,0,93,02-04-2023,Week-14,Q2,2023,3388.0,0,1959,52,0.0,Chip ,Bills,254.67,0,52,F,1,Graduate,Single,NY,91750,no,no,no,unknown,Businessman,19216,2
713166333,Blue,485,0,78,02-04-2023,Week-14,Q2,2023,14831.0,1302,4467,73,0.088,Chip ,Fuel,625.38,0,36,M,3,Unknown,Married,NY,91750,yes,yes,no,cellular,White-collar,63991,1
713167383,Blue,335,1,112,02-04-2023,Week-14,Q2,2023,2298.0,1540,5154,81,0.67,Swipe ,Fuel,721.56,0,55,M,1,Graduate,Married,TX,91750,no,no,no,cellular,Blue-collar,94744,1
713168733,Blue,340,0,76,02-04-2023,Week-14,Q2,2023,2802.0,2403,3887,61,0.858,Chip ,Bills,544.18,0,43,F,2,Graduate,Married,TX,91750,yes,yes,no,cellular,Businessman,44365,1
713171358,Blue,335,0,92,02-04-2023,Week-14,Q2,2023,1438.3,0,3880,74,0.0,Swipe ,Entertainment,388.0,0,65,F,1,Post-Graduate,Married,NJ,91750,yes,no,yes,cellular,White-collar,44284,1
713172408,Blue,270,0,115,02-04-2023,Week-14,Q2,2023,32558.0,2016,1440,37,0.062,Swipe ,Fuel,86.4,0,40,F,3,Graduate,Married,CA,91750,yes,no,no,cellular,Selfemployeed,14144,3
713175483,Blue,330,1,130,02-04-2023,Week-14,Q2,2023,6022.0,871,3745,74,0.145,Chip ,Grocery,599.2,0,28,M,1,Unknown,Unknown,TX,91750,yes,yes,no,cellular,Selfemployeed,41394,3
713177808,Blue,200,1,67,02-04-2023,Week-14,Q2,2023,2894.0,0,5405,87,0.0,Swipe ,Entertainment,1189.1,0,31,M,2,Graduate,Unknown,NY,91750,no,no,no,cellular,Govt,98870,1
713179083,Blue,270,1,109,02-04-2023,Week-14,Q2,2023,3193.0,1533,4419,75,0.48,Swipe ,Bills,751.23,0,56,M,3,Unknown,Single,VA,91750,yes,yes,yes,cellular,Retirees,61425,3
713180433,Blue,360,0,74,02-04-2023,Week-14,Q2,2023,3934.0,2517,4837,87,0.64,Swipe ,Entertainment,677.18,0,35,M,3,Graduate,Married,CA,91750,no,no,yes,cellular,Businessman,80401,3
713181558,Blue,345,1,113,02-04-2023,Week-14,Q2,2023,5794.0,0,4201,73,0.0,Swipe ,Entertainment,1218.29,0,40,F,2,Uneducated,Unknown,FL,91750,no,no,no,cellular,Businessman,53499,2
713182458,Blue,220,1,73,02-04-2023,Week-14,Q2,2023,16692.0,2446,1288,29,0.147,Swipe ,Entertainment,180.32,0,45,F,2,Graduate,Married,CA,91750,yes,no,no,cellular,Selfemployeed,11291,2
713183508,Blue,275,0,103,02-04-2023,Week-14,Q2,2023,2751.0,1158,4861,82,0.421,Swipe ,Food,1215.25,0,46,M,4,Unknown,Married,TX,91750,yes,no,no,cellular,Retirees,81937,3
713184858,Blue,435,0,112,02-04-2023,Week-14,Q2,2023,1438.3,818,4196,71,0.569,Chip ,Food,923.12,0,45,M,4,Unknown,Married,CA,91750,yes,no,no,cellular,Blue-collar,53331,3
713186058,Blue,330,0,97,02-04-2023,Week-14,Q2,2023,1438.3,0,2191,51,0.0,Swipe ,Bills,547.75,0,55,F,2,Post-Graduate,Married,NJ,91750,yes,no,no,cellular,Businessman,23257,3
713187033,Blue,400,1,51,02-04-2023,Week-14,Q2,2023,20459.0,2071,1767,38,0.101,Swipe ,Bills,353.4,0,43,F,4,Unknown,Single,FL,91750,yes,no,no,unknown,Retirees,15434,1
713188383,Blue,485,1,65,02-04-2023,Week-14,Q2,2023,3084.0,2517,1446,22,0.816,Swipe ,Bills,115.68,0,51,F,4,Graduate,Single,CA,91750,yes,no,no,cellular,Selfemployeed,14214,1
713193408,Blue,250,1,74,02-04-2023,Week-14,Q2,2023,2533.0,2076,3816,75,0.82,Swipe ,Food,915.84,0,41,F,4,High School,Single,TX,91750,no,no,no,cellular,Govt,42627,3
713194608,Blue,340,0,85,02-04-2023,Week-14,Q2,2023,2463.0,1751,2171,58,0.711,Swipe ,Entertainment,151.97,0,65,F,0,Graduate,Single,CA,91750,no,no,no,cellular,White-collar,22949,3
713195808,Blue,220,1,78,02-04-2023,Week-14,Q2,2023,11948.0,1281,2792,51,0.107,Swipe ,Fuel,446.72,0,43,F,3,High School,Married,TX,91750,no,no,no,cellular,Blue-collar,32524,2
713197308,Silver,300,1,79,02-04-2023,Week-14,Q2,2023,6224.0,0,7612,82,0.0,Swipe ,Entertainment,1370.16,0,46,M,3,High School,Single,CA,91750,no,yes,no,cellular,White-collar,105433,1
713199558,Blue,100,1,80,02-04-2023,Week-14,Q2,2023,1737.0,813,3669,58,0.468,Online ,Grocery,953.94,0,46,M,4,Graduate,Single,CA,91750,no,no,no,cellular,Retirees,40116,1
713203908,Blue,125,0,101,02-04-2023,Week-14,Q2,2023,2158.0,1695,1833,27,0.785,Swipe ,Entertainment,238.29,0,43,F,3,Graduate,Single,CA,91750,yes,no,no,unknown,White-collar,16654,2
713205108,Blue,380,1,112,02-04-2023,Week-14,Q2,2023,1950.0,1062,3873,76,0.545,Swipe ,Fuel,580.95,0,45,F,3,High School,Single,TX,91750,no,no,no,cellular,Blue-collar,44119,3
713206683,Silver,385,1,56,02-04-2023,Week-14,Q2,2023,34516.0,0,1028,26,0.0,Swipe ,Entertainment,92.52,0,54,F,1,Graduate,Single,NY,91750,no,no,no,cellular,Selfemployeed,5525,2
713208033,Blue,445,1,72,02-04-2023,Week-14,Q2,2023,7350.0,1360,7679,64,0.185,Swipe ,Food,691.11,0,40,M,3,Graduate,Married,NJ,91750,no,yes,no,cellular,Businessman,106157,3
713209308,Blue,275,0,67,02-04-2023,Week-14,Q2,2023,17218.0,1829,7971,97,0.106,Swipe ,Fuel,2231.88,0,57,M,2,Uneducated,Unknown,NY,91750,no,yes,no,cellular,Businessman,109459,2
713213133,Blue,365,1,78,02-04-2023,Week-14,Q2,2023,6763.0,1660,4972,76,0.245,Swipe ,Bills,546.92,0,55,M,2,Unknown,Married,CA,91750,yes,no,no,cellular,Govt,88112,1
713214558,Blue,110,0,118,02-04-2023,Week-14,Q2,2023,2628.0,2195,3608,68,0.835,Swipe ,Bills,793.76,0,63,M,2,Graduate,Married,NY,91750,no,no,no,cellular,Blue-collar,39358,1
713216883,Blue,410,0,109,02-04-2023,Week-14,Q2,2023,3500.0,1904,2003,41,0.544,Swipe ,Entertainment,180.27,0,46,F,4,High School,Married,TX,91750,yes,yes,no,cellular,White-collar,19987,1
713217858,Blue,440,1,118,02-04-2023,Week-14,Q2,2023,2264.0,0,1204,28,0.0,Swipe ,Travel,325.08,0,46,F,3,Graduate,Married,MI,91750,no,yes,yes,cellular,Selfemployeed,9535,2
713220258,Blue,470,0,60,02-04-2023,Week-14,Q2,2023,8138.0,2104,1299,29,0.259,Swipe ,Fuel,207.84,0,45,F,2,Graduate,Married,TX,91750,no,yes,no,cellular,Selfemployeed,11478,1
713227233,Blue,455,0,59,02-04-2023,Week-14,Q2,2023,32535.0,0,4374,79,0.0,Chip ,Bills,393.66,0,52,F,2,Graduate,Married,CA,91750,yes,no,no,cellular,White-collar,59415,1
713229633,Blue,175,1,157,02-04-2023,Week-14,Q2,2023,2759.0,0,2061,47,0.0,Chip ,Fuel,412.2,0,45,F,0,Graduate,Married,FL,91750,yes,no,no,cellular,Retirees,20934,3
713231658,Blue,380,1,107,02-04-2023,Week-14,Q2,2023,5553.0,1117,3744,52,0.201,Chip ,Grocery,786.24,0,44,M,2,High School,Single,TX,91750,no,no,no,cellular,Selfemployeed,41393,3
713233908,Blue,110,1,115,02-04-2023,Week-14,Q2,2023,20791.0,0,2883,93,0.0,Swipe ,Fuel,345.96,0,49,F,4,Uneducated,Single,NY,91750,yes,no,no,unknown,White-collar,33327,2
713236458,Blue,290,0,87,02-04-2023,Week-14,Q2,2023,18980.0,2517,8295,113,0.133,Swipe ,Fuel,2405.55,0,53,M,2,Uneducated,Unknown,FL,91750,no,no,no,cellular,Businessman,112975,2
713237958,Blue,175,1,93,02-04-2023,Week-14,Q2,2023,2638.0,2092,1868,43,0.793,Swipe ,Bills,485.68,0,42,F,1,Unknown,Married,FL,91750,no,yes,no,cellular,Blue-collar,17357,1
713239308,Blue,300,1,81,02-04-2023,Week-14,Q2,2023,2679.0,1694,4640,85,0.632,Swipe ,Fuel,324.8,0,48,M,4,High School,Married,TX,91750,yes,yes,no,cellular,Blue-collar,72248,3
713240133,Blue,200,0,98,02-04-2023,Week-14,Q2,2023,9351.0,1482,5099,60,0.158,Chip ,Food,611.88,0,34,M,5,Post-Graduate,Single,NJ,91750,no,no,no,cellular,Govt,93029,2
713241033,Blue,225,0,90,02-04-2023,Week-14,Q2,2023,5175.0,977,2405,49,0.189,Swipe ,Travel,288.6,0,44,F,1,Graduate,Single,FL,91750,yes,yes,no,telephone,Retirees,26841,2
713242383,Silver,95,1,126,02-04-2023,Week-14,Q2,2023,34516.0,796,7721,75,0.023,Online ,Grocery,1698.62,0,53,M,1,High School,Single,CA,91750,no,no,no,cellular,Govt,107116,3
713246208,Blue,175,0,79,02-04-2023,Week-14,Q2,2023,13364.0,1318,4548,54,0.099,Chip ,Entertainment,454.8,0,57,M,3,Graduate,Single,NY,91750,yes,no,no,cellular,Blue-collar,68181,1
713247408,Blue,100,0,115,02-04-2023,Week-14,Q2,2023,1750.0,813,4333,68,0.465,Swipe ,Fuel,1083.25,0,47,M,2,Graduate,Unknown,NY,91750,no,yes,no,cellular,Retirees,58050,3
713249883,Blue,400,1,99,02-04-2023,Week-14,Q2,2023,3359.0,873,4572,81,0.26,Online ,Entertainment,411.48,0,42,M,3,Doctorate,Single,CA,91750,yes,no,no,cellular,Govt,69109,3
713251008,Blue,175,0,74,02-04-2023,Week-14,Q2,2023,2960.0,1853,3921,63,0.626,Chip ,Travel,823.41,0,38,M,2,Graduate,Unknown,NJ,91750,yes,no,no,cellular,Blue-collar,45305,3
713253858,Blue,350,1,55,02-04-2023,Week-14,Q2,2023,1461.0,0,2176,40,0.0,Chip ,Fuel,609.28,0,42,F,5,Unknown,Single,NV,91750,no,no,no,cellular,Selfemployeed,22986,2
713254983,Blue,420,0,51,02-04-2023,Week-14,Q2,2023,14314.0,656,4355,70,0.046,Swipe ,Bills,1175.85,0,46,M,2,Graduate,Single,NJ,91750,yes,no,no,cellular,Govt,58959,3
713256033,Blue,125,1,110,02-04-2023,Week-14,Q2,2023,4181.0,1604,3955,74,0.384,Chip ,Entertainment,435.05,0,42,M,3,High School,Unknown,FL,91750,yes,yes,no,cellular,Blue-collar,46083,2
713257083,Blue,190,0,76,02-04-2023,Week-14,Q2,2023,1925.0,1202,4343,66,0.624,Swipe ,Bills,434.3,0,48,M,3,High School,Unknown,CA,91750,no,yes,no,telephone,White-collar,58430,3
713259858,Blue,280,1,109,02-04-2023,Week-14,Q2,2023,3324.0,0,982,22,0.0,Swipe ,Entertainment,255.32,0,45,F,4,Graduate,Married,FL,91750,yes,yes,no,cellular,Businessman,5225,1
713261133,Blue,200,0,92,02-04-2023,Week-14,Q2,2023,8632.0,0,2221,40,0.0,Swipe ,Bills,444.2,0,39,F,2,High School,Married,FL,91750,yes,yes,no,cellular,Blue-collar,23779,3
713263758,Blue,355,1,103,02-04-2023,Week-14,Q2,2023,2312.0,1997,5085,78,0.864,Chip ,Fuel,1067.85,0,49,M,3,Post-Graduate,Unknown,CA,91750,no,no,no,telephone,Businessman,92518,3
713264583,Silver,300,1,120,02-04-2023,Week-14,Q2,2023,34516.0,1153,4486,71,0.033,Chip ,Bills,762.62,0,46,M,2,Post-Graduate,Married,TX,91750,no,no,no,cellular,Selfemployeed,64831,3
713265858,Blue,125,1,107,02-04-2023,Week-14,Q2,2023,34516.0,1344,4795,92,0.039,Swipe ,Entertainment,1198.75,0,61,M,1,Graduate,Unknown,TX,91750,no,yes,no,cellular,White-collar,78602,3
713267133,Blue,480,1,106,02-04-2023,Week-14,Q2,2023,6519.0,851,3088,65,0.131,Online ,Entertainment,432.32,0,48,F,4,Graduate,Single,TX,91750,no,no,no,cellular,Govt,34635,2
713269533,Blue,195,0,81,02-04-2023,Week-14,Q2,2023,9959.0,2517,8847,85,0.253,Swipe ,Bills,2388.69,0,45,M,2,Graduate,Married,TX,91750,yes,yes,no,cellular,Blue-collar,117030,2
713271708,Silver,415,0,93,02-04-2023,Week-14,Q2,2023,12685.0,0,4454,74,0.0,Swipe ,Grocery,623.56,0,55,M,3,High School,Married,TX,91750,no,yes,no,cellular,Govt,63218,2
713274183,Blue,245,1,117,02-04-2023,Week-14,Q2,2023,4977.0,1411,4182,85,0.284,Swipe ,Bills,794.58,1,41,F,1,High School,Single,NY,91750,yes,yes,no,cellular,Retirees,52751,3
713276733,Blue,270,1,83,02-04-2023,Week-14,Q2,2023,3562.0,2107,4490,90,0.592,Swipe ,Food,314.3,1,54,M,2,Uneducated,Married,NJ,91750,yes,no,no,cellular,Govt,65066,3
713277783,Silver,365,0,118,02-04-2023,Week-14,Q2,2023,18679.0,905,2168,55,0.048,Swipe ,Fuel,216.8,1,34,F,3,Graduate,Married,NY,91750,yes,yes,no,cellular,Selfemployeed,22848,1
713279808,Blue,405,1,105,02-04-2023,Week-14,Q2,2023,5619.0,1310,1816,30,0.233,Swipe ,Bills,127.12,1,54,F,3,High School,Married,TX,91750,no,no,no,unknown,Businessman,16413,3
713281833,Blue,245,0,78,02-04-2023,Week-14,Q2,2023,13589.0,2517,9456,79,0.185,Chip ,Entertainment,1607.52,1,37,M,2,Graduate,Unknown,MI,91750,no,yes,no,telephone,White-collar,119002,3
713282733,Blue,480,1,71,02-04-2023,Week-14,Q2,2023,3375.0,1730,4341,64,0.513,Chip ,Travel,1041.84,1,31,M,1,Post-Graduate,Single,FL,91750,no,no,no,telephone,Selfemployeed,58268,3
713283933,Blue,220,1,83,02-04-2023,Week-14,Q2,2023,3032.0,0,2273,44,0.0,Chip ,Grocery,409.14,1,48,F,4,Graduate,Married,FL,91750,no,yes,yes,unknown,Selfemployeed,24614,2
713285058,Blue,355,0,103,02-04-2023,Week-14,Q2,2023,2258.0,1600,4275,76,0.709,Swipe ,Entertainment,384.75,0,53,F,1,Graduate,Married,FL,91750,yes,yes,no,cellular,Selfemployeed,56122,3
713287608,Blue,325,1,74,02-04-2023,Week-14,Q2,2023,3161.0,1220,2412,62,0.386,Swipe ,Bills,313.56,0,47,F,1,Uneducated,Single,NY,91750,no,yes,no,cellular,Businessman,26988,3
713289183,Blue,175,0,115,02-04-2023,Week-14,Q2,2023,2255.0,1647,4270,76,0.73,Online ,Travel,768.6,0,47,M,2,Graduate,Married,TX,91750,yes,yes,no,cellular,Selfemployeed,55954,3
713292933,Blue,270,0,108,02-04-2023,Week-14,Q2,2023,10566.0,726,2156,64,0.069,Swipe ,Bills,452.76,0,59,F,0,Graduate,Married,CA,91750,no,yes,yes,unknown,Govt,22678,3
713293983,Silver,300,1,115,02-04-2023,Week-14,Q2,2023,3388.0,2517,15313,91,0.743,Chip ,Travel,2450.08,0,51,F,0,Doctorate,Single,CA,90250,no,no,yes,unknown,Businessman,210229,3
713295183,Blue,425,1,94,02-04-2023,Week-14,Q2,2023,24446.0,1854,3897,75,0.076,Swipe ,Fuel,584.55,0,44,M,4,Uneducated,Unknown,TX,91750,no,yes,no,cellular,Retirees,44735,3
713299758,Blue,300,0,84,02-04-2023,Week-14,Q2,2023,8979.0,1289,7422,87,0.144,Swipe ,Entertainment,964.86,0,50,M,3,High School,Married,NY,91750,no,yes,no,cellular,Govt,103608,2
713301633,Blue,245,1,110,02-04-2023,Week-14,Q2,2023,1678.0,1162,4402,87,0.692,Swipe ,Grocery,572.26,0,48,M,4,Graduate,Unknown,FL,91750,no,no,yes,cellular,Retirees,60634,2
713302758,Blue,285,0,113,02-04-2023,Week-14,Q2,2023,14646.0,1448,8160,92,0.099,Swipe ,Fuel,1632.0,0,36,M,2,Graduate,Married,NY,91750,no,no,no,cellular,Govt,111484,3
713303733,Blue,200,0,40,02-04-2023,Week-14,Q2,2023,1612.0,744,1564,33,0.462,Swipe ,Bills,422.28,0,46,F,3,Graduate,Married,NY,91750,no,yes,no,cellular,Selfemployeed,14975,3
713305233,Blue,340,1,78,02-04-2023,Week-14,Q2,2023,4994.0,0,4802,81,0.0,Swipe ,Entertainment,720.3,0,43,M,3,Graduate,Married,TX,91750,yes,yes,no,cellular,White-collar,78891,2
713307708,Blue,455,0,60,02-04-2023,Week-14,Q2,2023,2895.0,2517,1541,37,0.869,Swipe ,Fuel,184.92,0,50,F,2,Uneducated,Married,NJ,91750,no,yes,no,cellular,Selfemployeed,14975,3
713308683,Blue,340,1,105,02-04-2023,Week-14,Q2,2023,2733.0,1306,1139,39,0.478,Swipe ,Bills,296.14,0,52,F,1,Uneducated,Single,CA,91750,yes,yes,no,cellular,Selfemployeed,6550,3
713309583,Blue,275,0,102,02-04-2023,Week-14,Q2,2023,2967.0,2129,2177,59,0.718,Swipe ,Entertainment,152.39,0,48,F,4,Uneducated,Single,NY,91750,yes,yes,no,cellular,Govt,22986,3
713310558,Blue,345,0,148,02-04-2023,Week-14,Q2,2023,2035.0,1620,4130,74,0.796,Swipe ,Bills,991.2,0,60,M,0,Graduate,Married,CA,91750,no,no,no,cellular,Govt,51173,1
713312208,Blue,345,0,119,02-04-2023,Week-14,Q2,2023,3146.0,0,1868,38,0.0,Swipe ,Food,485.68,0,43,F,3,Post-Graduate,Unknown,NY,91750,no,no,no,cellular,Selfemployeed,17332,1
713314533,Blue,375,1,105,02-04-2023,Week-14,Q2,2023,12283.0,0,1993,41,0.0,Chip ,Fuel,378.67,0,34,F,1,Unknown,Married,CA,91750,no,yes,no,cellular,Selfemployeed,19802,1
713315433,Silver,125,1,147,02-04-2023,Week-14,Q2,2023,18571.0,0,15802,118,0.0,Chip ,Travel,1580.2,0,48,F,3,Unknown,Married,NY,91750,yes,no,no,cellular,Businessman,223432,2
